user_id,trade_date,trade_type,market,stock_symbol,quantity,price,trade_amount,commission,profit_loss,timestamp
user_0412,2025-08-19,buy,US,AMD,27,49,1323,0.19845,0,2025-08-19T08:04:34.485994
user_0412,2025-07-08,sell,US,SQ,73,407,29711,4.45665,-2409,2025-07-08T08:04:34.486019
user_0412,2025-06-23,sell,KR,LG화학,35,16625,581875,87.28124999999999,91102,2025-06-23T08:04:34.486030
user_0412,2025-06-18,sell,KR,현대모비스,88,193519,17029672,2554.4507999999996,-163560,2025-06-18T08:04:34.486036
user_0413,2025-09-09,buy,US,UBER,70,373,26110,3.9164999999999996,0,2025-09-09T08:04:34.486063
user_0413,2025-09-01,buy,US,MSFT,10,82,820,0.12299999999999998,0,2025-09-01T08:04:34.486071
user_0413,2025-08-17,buy,US,AAPL,87,391,34017,5.10255,0,2025-08-17T08:04:34.486081
user_0413,2025-08-11,sell,KR,KT&G,38,90998,3457924,518.6886,-402907,2025-08-11T08:04:34.486088
user_0413,2025-07-30,sell,US,SPOT,52,14,728,0.10919999999999999,-143,2025-07-30T08:04:34.486097
user_0413,2025-07-27,sell,KR,NAVER,91,64183,5840653,876.09795,210582,2025-07-27T08:04:34.486103
user_0413,2025-07-25,sell,KR,SK텔레콤,71,83987,5963077,894.4615499999999,-1008466,2025-07-25T08:04:34.486107
user_0413,2025-07-12,buy,KR,우리금융지주,51,186830,9528330,1429.2495,0,2025-07-12T08:04:34.486116
user_0413,2025-07-03,buy,KR,현대모비스,15,128019,1920285,288.04274999999996,0,2025-07-03T08:04:34.486124
user_0415,2025-09-06,sell,KR,KT&G,82,173305,14211010,2131.6515,199628,2025-09-06T08:04:34.486185
user_0415,2025-09-04,buy,KR,SK하이닉스,14,59424,831936,124.79039999999999,0,2025-09-04T08:04:34.486190
user_0415,2025-09-03,buy,US,ADBE,26,101,2626,0.3939,0,2025-09-03T08:04:34.486193
user_0415,2025-08-28,buy,US,SPOT,39,325,12675,1.9012499999999999,0,2025-08-28T08:04:34.486200
user_0415,2025-08-27,sell,US,NFLX,49,92,4508,0.6761999999999999,-590,2025-08-27T08:04:34.486203
user_0415,2025-08-24,sell,KR,NAVER,78,105077,8196006,1229.4008999999999,-832364,2025-08-24T08:04:34.486208
user_0415,2025-08-20,buy,KR,롯데케미칼,43,118106,5078558,761.7837,0,2025-08-20T08:04:34.486214
user_0415,2025-08-18,sell,KR,신세계,13,58205,756665,113.49974999999999,111917,2025-08-18T08:04:34.486217
user_0415,2025-08-04,sell,KR,우리금융지주,12,149083,1788996,268.3494,13364,2025-08-04T08:04:34.486229
user_0415,2025-07-23,buy,US,AMZN,59,208,12272,1.8407999999999998,0,2025-07-23T08:04:34.486239
user_0415,2025-07-20,buy,US,ROKU,42,327,13734,2.0601,0,2025-07-20T08:04:34.486244
user_0415,2025-07-19,buy,US,NFLX,91,205,18655,2.79825,0,2025-07-19T08:04:34.486247
user_0415,2025-07-16,sell,KR,LG화학,13,84798,1102374,165.3561,-126360,2025-07-16T08:04:34.486252
user_0415,2025-07-15,sell,KR,신세계,69,17821,1229649,184.44734999999997,-54645,2025-07-15T08:04:34.486256
user_0415,2025-07-10,sell,KR,KB금융,89,16055,1428895,214.33424999999997,83318,2025-07-10T08:04:34.486262
user_0415,2025-07-06,sell,US,ADBE,84,83,6972,1.0457999999999998,-1039,2025-07-06T08:04:34.486267
user_0415,2025-07-04,buy,US,CRM,29,23,667,0.10004999999999999,0,2025-07-04T08:04:34.486272
user_0415,2025-07-01,sell,US,INTC,60,444,26640,3.9959999999999996,422,2025-07-01T08:04:34.486277
user_0415,2025-06-30,buy,US,PELOTON,1,211,211,0.03165,0,2025-06-30T08:04:34.486280
user_0415,2025-06-27,sell,US,AMD,41,455,18655,2.79825,-2637,2025-06-27T08:04:34.486285
user_0415,2025-06-26,sell,US,SPOT,43,291,12513,1.87695,-679,2025-06-26T08:04:34.486289
user_0415,2025-06-25,sell,US,NVDA,11,389,4279,0.6418499999999999,-173,2025-06-25T08:04:34.486293
user_0415,2025-06-24,sell,US,NVDA,20,281,5620,0.843,-100,2025-06-24T08:04:34.486296
user_0415,2025-06-22,buy,KR,하나금융지주,77,134904,10387608,1558.1411999999998,0,2025-06-22T08:04:34.486301
user_0415,2025-06-18,buy,US,TSLA,94,333,31302,4.6953,0,2025-06-18T08:04:34.486306
user_0415,2025-06-17,buy,US,SQ,53,237,12561,1.8841499999999998,0,2025-06-17T08:04:34.486309
user_0415,2025-06-14,buy,US,TSLA,5,396,1980,0.297,0,2025-06-14T08:04:34.486314
user_0416,2025-09-05,sell,US,NVDA,53,478,25334,3.8000999999999996,4030,2025-09-05T08:04:34.486340
user_0416,2025-08-31,sell,KR,신한지주,10,162735,1627350,244.1025,34164,2025-08-31T08:04:34.486347
user_0416,2025-08-17,buy,US,NFLX,87,459,39933,5.989949999999999,0,2025-08-17T08:04:34.486358
user_0416,2025-08-04,buy,US,GOOGL,3,139,417,0.06255,0,2025-08-04T08:04:34.486368
user_0416,2025-07-22,sell,US,SHOP,89,138,12282,1.8422999999999998,-873,2025-07-22T08:04:34.486379
user_0416,2025-07-17,sell,KR,현대모비스,49,47764,2340436,351.06539999999995,-226572,2025-07-17T08:04:34.486385
user_0416,2025-06-30,buy,KR,KT&G,36,60910,2192760,328.914,0,2025-06-30T08:04:34.486398
user_0416,2025-06-28,buy,US,PYPL,38,383,14554,2.1830999999999996,0,2025-06-28T08:04:34.486402
user_0417,2025-09-01,sell,KR,POSCO,80,128060,10244800,1536.7199999999998,-511342,2025-09-01T08:04:34.486437
user_0417,2025-08-22,buy,US,TSLA,51,65,3315,0.49724999999999997,0,2025-08-22T08:04:34.486446
user_0417,2025-08-13,buy,US,AMD,93,469,43617,6.542549999999999,0,2025-08-13T08:04:34.486454
user_0417,2025-08-11,buy,US,ZOOM,35,267,9345,1.4017499999999998,0,2025-08-11T08:04:34.486458
user_0417,2025-08-04,buy,KR,하나금융지주,84,99207,8333388,1250.0082,0,2025-08-04T08:04:34.486466
user_0417,2025-08-03,sell,KR,기아,81,62365,5051565,757.73475,413849,2025-08-03T08:04:34.486469
user_0417,2025-07-30,sell,US,ADBE,10,448,4480,0.6719999999999999,423,2025-07-30T08:04:34.486475
user_0417,2025-07-28,sell,US,SQ,83,84,6972,1.0457999999999998,-710,2025-07-28T08:04:34.486480
user_0417,2025-07-25,sell,US,SHOP,86,282,24252,3.6377999999999995,2205,2025-07-25T08:04:34.486485
user_0417,2025-07-06,sell,US,SPOT,35,478,16730,2.5094999999999996,-457,2025-07-06T08:04:34.486498
user_0417,2025-07-04,sell,US,SQ,37,222,8214,1.2321,190,2025-07-04T08:04:34.486503
user_0417,2025-07-02,sell,KR,KT&G,15,20145,302175,45.326249999999995,18013,2025-07-02T08:04:34.486508
user_0417,2025-06-30,sell,KR,신한지주,79,181867,14367493,2155.1239499999997,-944687,2025-06-30T08:04:34.486512
user_0417,2025-06-21,buy,KR,우리금융지주,65,183260,11911900,1786.7849999999999,0,2025-06-21T08:04:34.486520
user_0417,2025-06-16,buy,KR,롯데케미칼,96,152607,14650272,2197.5407999999998,0,2025-06-16T08:04:34.486526
user_0417,2025-06-15,buy,US,AMZN,31,377,11687,1.7530499999999998,0,2025-06-15T08:04:34.486530
user_0417,2025-06-12,sell,KR,LG화학,53,24201,1282653,192.39794999999998,-98680,2025-06-12T08:04:34.486534
user_0418,2025-09-08,sell,US,ADBE,85,213,18105,2.71575,-3534,2025-09-08T08:04:34.486558
user_0418,2025-09-01,buy,KR,NH투자증권,28,89009,2492252,373.83779999999996,0,2025-09-01T08:04:34.486567
user_0418,2025-08-31,buy,US,PYPL,18,248,4464,0.6696,0,2025-08-31T08:04:34.486571
user_0418,2025-08-29,buy,KR,KT&G,24,66959,1607016,241.05239999999998,0,2025-08-29T08:04:34.486575
user_0418,2025-08-13,buy,US,GOOGL,65,266,17290,2.5934999999999997,0,2025-08-13T08:04:34.486587
user_0418,2025-08-11,buy,US,ZOOM,58,297,17226,2.5839,0,2025-08-11T08:04:34.486592
user_0418,2025-08-09,buy,KR,하나금융지주,10,95647,956470,143.4705,0,2025-08-09T08:04:34.486596
user_0418,2025-08-07,buy,US,ROKU,39,206,8034,1.2050999999999998,0,2025-08-07T08:04:34.486601
user_0418,2025-07-31,buy,KR,현대차,63,28644,1804572,270.6858,0,2025-07-31T08:04:34.486608
user_0418,2025-07-24,buy,US,PELOTON,16,71,1136,0.1704,0,2025-07-24T08:04:34.486615
user_0418,2025-07-23,sell,KR,삼성전자,43,80337,3454491,518.17365,492635,2025-07-23T08:04:34.486618
user_0418,2025-07-22,buy,KR,카카오,40,179150,7166000,1074.8999999999999,0,2025-07-22T08:04:34.486623
user_0418,2025-07-13,buy,KR,SK하이닉스,67,117068,7843556,1176.5333999999998,0,2025-07-13T08:04:34.486630
user_0418,2025-07-08,buy,KR,KB금융,60,16587,995220,149.283,0,2025-07-08T08:04:34.486636
user_0418,2025-07-01,sell,KR,NH투자증권,75,183552,13766400,2064.96,-270999,2025-07-01T08:04:34.486643
user_0418,2025-06-18,buy,US,GOOGL,77,56,4312,0.6467999999999999,0,2025-06-18T08:04:34.486653
user_0419,2025-07-05,buy,KR,현대모비스,62,61949,3840838,576.1256999999999,0,2025-07-05T08:04:34.486714
user_0419,2025-06-22,sell,KR,NH투자증권,5,80546,402730,60.409499999999994,-38909,2025-06-22T08:04:34.486725
user_0419,2025-06-18,buy,US,PELOTON,35,424,14840,2.226,0,2025-06-18T08:04:34.486731
user_0420,2025-08-26,sell,KR,SK하이닉스,84,28370,2383080,357.462,-44770,2025-08-26T08:04:34.486765
user_0420,2025-08-21,buy,US,CRM,87,90,7830,1.1744999999999999,0,2025-08-21T08:04:34.486772
user_0420,2025-08-16,buy,KR,KT&G,89,185559,16514751,2477.21265,0,2025-08-16T08:04:34.486778
user_0420,2025-08-10,sell,US,ROKU,96,200,19200,2.88,-642,2025-08-10T08:04:34.486785
user_0420,2025-07-14,buy,US,ZOOM,100,393,39300,5.895,0,2025-07-14T08:04:34.486804
user_0420,2025-07-11,sell,US,ADBE,11,35,385,0.057749999999999996,-25,2025-07-11T08:04:34.486808
user_0420,2025-07-06,sell,KR,삼성전자,69,150717,10399473,1559.92095,850783,2025-07-06T08:04:34.486814
user_0420,2025-07-03,sell,US,ZOOM,2,465,930,0.13949999999999999,-98,2025-07-03T08:04:34.486819
user_0420,2025-06-23,sell,US,MSFT,37,119,4403,0.66045,711,2025-06-23T08:04:34.486828
user_0421,2025-09-08,sell,US,PELOTON,65,106,6890,1.0334999999999999,901,2025-09-08T08:04:34.486857
user_0421,2025-09-07,sell,KR,삼성전자,53,76433,4050949,607.64235,-434876,2025-09-07T08:04:34.486862
user_0421,2025-09-02,sell,US,UBER,32,229,7328,1.0992,937,2025-09-02T08:04:34.486869
user_0421,2025-08-31,buy,KR,현대차,65,85350,5547750,832.1624999999999,0,2025-08-31T08:04:34.486873
user_0421,2025-08-30,sell,US,MSFT,99,224,22176,3.3263999999999996,-296,2025-08-30T08:04:34.486876
user_0421,2025-08-28,sell,US,SQ,34,291,9894,1.4841,-575,2025-08-28T08:04:34.486881
user_0421,2025-08-22,buy,US,ZOOM,2,100,200,0.03,0,2025-08-22T08:04:34.486887
user_0421,2025-08-19,sell,US,TSLA,13,119,1547,0.23204999999999998,229,2025-08-19T08:04:34.486892
user_0421,2025-08-16,buy,US,NFLX,60,437,26220,3.933,0,2025-08-16T08:04:34.486897
user_0421,2025-08-13,sell,US,NVDA,95,177,16815,2.5222499999999997,566,2025-08-13T08:04:34.486901
user_0421,2025-08-10,sell,US,MSFT,9,140,1260,0.18899999999999997,-107,2025-08-10T08:04:34.486906
user_0421,2025-08-08,buy,US,GOOGL,80,48,3840,0.576,0,2025-08-08T08:04:34.486910
user_0421,2025-08-06,buy,US,INTC,5,232,1160,0.174,0,2025-08-06T08:04:34.486915
user_0421,2025-08-01,buy,KR,KB금융,66,194475,12835350,1925.3024999999998,0,2025-08-01T08:04:34.486921
user_0421,2025-07-23,buy,US,META,66,455,30030,4.504499999999999,0,2025-07-23T08:04:34.486929
user_0421,2025-07-22,sell,KR,현대차,67,129642,8686014,1302.9020999999998,-1066563,2025-07-22T08:04:34.486932
user_0421,2025-07-19,buy,US,SQ,85,392,33320,4.997999999999999,0,2025-07-19T08:04:34.486937
user_0421,2025-07-12,buy,KR,하나금융지주,29,161952,4696608,704.4911999999999,0,2025-07-12T08:04:34.486943
user_0421,2025-07-11,buy,KR,현대차,80,134215,10737200,1610.58,0,2025-07-11T08:04:34.486946
user_0421,2025-07-10,sell,US,UBER,90,254,22860,3.429,1838,2025-07-10T08:04:34.486950
user_0421,2025-07-09,buy,KR,LG전자,77,190499,14668423,2200.26345,0,2025-07-09T08:04:34.486954
user_0421,2025-07-05,sell,US,AMD,20,261,5220,0.7829999999999999,267,2025-07-05T08:04:34.486959
user_0421,2025-07-02,sell,KR,롯데케미칼,21,173083,3634743,545.2114499999999,460048,2025-07-02T08:04:34.486964
user_0421,2025-07-01,buy,US,ADBE,91,335,30485,4.572749999999999,0,2025-07-01T08:04:34.486968
user_0421,2025-06-26,sell,KR,SK하이닉스,86,72429,6228894,934.3340999999999,-1064292,2025-06-26T08:04:34.486974
user_0421,2025-06-24,sell,US,AMD,62,120,7440,1.1159999999999999,415,2025-06-24T08:04:34.486978
user_0421,2025-06-22,buy,US,PELOTON,83,143,11869,1.7803499999999999,0,2025-06-22T08:04:34.486982
user_0421,2025-06-17,sell,KR,KB금융,67,107834,7224878,1083.7316999999998,-603817,2025-06-17T08:04:34.486988
user_0422,2025-09-09,sell,KR,SK텔레콤,84,150280,12623520,1893.5279999999998,1057218,2025-09-09T08:04:34.487014
user_0423,2025-09-06,buy,KR,POSCO,95,44122,4191590,628.7384999999999,0,2025-09-06T08:04:34.487049
user_0423,2025-09-05,buy,US,SHOP,42,130,5460,0.819,0,2025-09-05T08:04:34.487054
user_0423,2025-07-31,sell,KR,POSCO,97,30665,2974505,446.17574999999994,131634,2025-07-31T08:04:34.487077
user_0424,2025-09-09,sell,US,SHOP,74,496,36704,5.505599999999999,6822,2025-09-09T08:04:34.487129
user_0424,2025-09-07,sell,KR,삼성전자,9,30329,272961,40.94414999999999,53964,2025-09-07T08:04:34.487134
user_0424,2025-08-29,buy,KR,SK텔레콤,9,31435,282915,42.43725,0,2025-08-29T08:04:34.487143
user_0424,2025-08-20,sell,KR,롯데케미칼,10,127411,1274110,191.11649999999997,-204782,2025-08-20T08:04:34.487151
user_0424,2025-08-17,buy,KR,우리금융지주,16,24988,399808,59.971199999999996,0,2025-08-17T08:04:34.487156
user_0424,2025-08-15,buy,US,ROKU,62,413,25606,3.8408999999999995,0,2025-08-15T08:04:34.487160
user_0424,2025-08-07,buy,KR,NH투자증권,84,131832,11073888,1661.0831999999998,0,2025-08-07T08:04:34.487168
user_0424,2025-08-05,buy,US,TSLA,85,324,27540,4.130999999999999,0,2025-08-05T08:04:34.487172
user_0424,2025-07-29,buy,US,MSFT,100,184,18400,2.76,0,2025-07-29T08:04:34.487193
user_0424,2025-07-28,sell,US,PELOTON,31,192,5952,0.8927999999999999,398,2025-07-28T08:04:34.487202
user_0424,2025-07-26,buy,KR,NH투자증권,35,169413,5929455,889.41825,0,2025-07-26T08:04:34.487208
user_0424,2025-07-20,sell,KR,신한지주,16,18984,303744,45.5616,-52399,2025-07-20T08:04:34.487215
user_0424,2025-07-17,sell,US,NVDA,52,265,13780,2.0669999999999997,1778,2025-07-17T08:04:34.487220
user_0424,2025-07-06,sell,KR,LG전자,36,28656,1031616,154.74239999999998,-170113,2025-07-06T08:04:34.487230
user_0424,2025-06-30,sell,KR,KB금융,94,131266,12339004,1850.8505999999998,1917494,2025-06-30T08:04:34.487237
user_0424,2025-06-29,buy,US,GOOGL,5,464,2320,0.348,0,2025-06-29T08:04:34.487241
user_0424,2025-06-27,buy,KR,신세계,66,33945,2240370,336.0555,0,2025-06-27T08:04:34.487245
user_0424,2025-06-22,buy,KR,현대차,85,21127,1795795,269.36924999999997,0,2025-06-22T08:04:34.487250
user_0424,2025-06-21,sell,KR,LG화학,92,165073,15186716,2278.0074,2206012,2025-06-21T08:04:34.487254
user_0425,2025-08-23,sell,KR,롯데케미칼,25,118803,2970075,445.51124999999996,486268,2025-08-23T08:04:34.487319
user_0425,2025-08-14,sell,US,GOOGL,62,322,19964,2.9945999999999997,1127,2025-08-14T08:04:34.487329
user_0425,2025-08-12,sell,KR,우리금융지주,12,158503,1902036,285.30539999999996,367800,2025-08-12T08:04:34.487334
user_0425,2025-08-01,sell,KR,NAVER,8,138617,1108936,166.3404,221207,2025-08-01T08:04:34.487343
user_0425,2025-07-10,buy,US,NFLX,19,135,2565,0.38475,0,2025-07-10T08:04:34.487359
user_0425,2025-06-22,sell,KR,현대차,82,138571,11362822,1704.4233,-747059,2025-06-22T08:04:34.487372
user_0425,2025-06-21,sell,US,AMD,35,213,7455,1.11825,211,2025-06-21T08:04:34.487376
user_0425,2025-06-19,buy,KR,현대차,5,191963,959815,143.97224999999997,0,2025-06-19T08:04:34.487380
user_0426,2025-09-08,buy,US,INTC,24,82,1968,0.29519999999999996,0,2025-09-08T08:04:34.487451
user_0426,2025-09-06,sell,US,NFLX,86,44,3784,0.5676,197,2025-09-06T08:04:34.487457
user_0426,2025-09-04,buy,US,PELOTON,22,108,2376,0.3564,0,2025-09-04T08:04:34.487462
user_0426,2025-09-03,buy,US,AAPL,36,202,7272,1.0908,0,2025-09-03T08:04:34.487466
user_0426,2025-09-02,sell,US,ZOOM,59,372,21948,3.2922,-3908,2025-09-02T08:04:34.487469
user_0426,2025-08-25,sell,KR,삼성전자,48,125148,6007104,901.0655999999999,-774026,2025-08-25T08:04:34.487477
user_0426,2025-08-23,buy,US,META,42,161,6762,1.0143,0,2025-08-23T08:04:34.487482
user_0426,2025-08-21,buy,KR,현대모비스,65,67160,4365400,654.81,0,2025-08-21T08:04:34.487486
user_0426,2025-08-14,buy,KR,롯데케미칼,43,151286,6505298,975.7946999999999,0,2025-08-14T08:04:34.487492
user_0426,2025-08-03,buy,KR,기아,67,90864,6087888,913.1831999999999,0,2025-08-03T08:04:34.487501
user_0426,2025-08-02,sell,KR,하나금융지주,91,26150,2379650,356.9475,335663,2025-08-02T08:04:34.487505
user_0426,2025-07-27,sell,KR,카카오,3,72849,218547,32.78205,23330,2025-07-27T08:04:34.487511
user_0426,2025-07-13,sell,KR,현대모비스,89,122614,10912646,1636.8969,-426160,2025-07-13T08:04:34.487522
user_0426,2025-07-11,buy,KR,기아,8,197750,1582000,237.29999999999998,0,2025-07-11T08:04:34.487526
user_0426,2025-07-09,sell,KR,LG화학,80,48548,3883840,582.5759999999999,-347249,2025-07-09T08:04:34.487530
user_0426,2025-07-02,buy,US,UBER,83,40,3320,0.49799999999999994,0,2025-07-02T08:04:34.487537
user_0426,2025-07-01,sell,US,SHOP,22,263,5786,0.8678999999999999,-630,2025-07-01T08:04:34.487540
user_0426,2025-06-27,buy,KR,SK텔레콤,2,154243,308486,46.27289999999999,0,2025-06-27T08:04:34.487546
user_0426,2025-06-20,sell,KR,삼성전자,75,61364,4602300,690.3449999999999,868311,2025-06-20T08:04:34.487553
user_0427,2025-09-05,buy,US,NFLX,86,158,13588,2.0382,0,2025-09-05T08:04:34.487612
user_0427,2025-08-31,buy,KR,LG화학,13,58290,757770,113.6655,0,2025-08-31T08:04:34.487618
user_0427,2025-08-12,sell,US,NFLX,41,95,3895,0.5842499999999999,-111,2025-08-12T08:04:34.487632
user_0427,2025-08-02,sell,US,SHOP,8,406,3248,0.48719999999999997,-61,2025-08-02T08:04:34.487640
user_0427,2025-07-14,sell,KR,삼성전자,5,14684,73420,11.013,6300,2025-07-14T08:04:34.487653
user_0427,2025-06-14,sell,KR,기아,70,106264,7438480,1115.772,-189117,2025-06-14T08:04:34.487673
user_0428,2025-08-14,sell,KR,KB금융,56,16359,916104,137.41559999999998,152744,2025-08-14T08:04:34.487711
user_0428,2025-08-07,sell,US,ADBE,49,254,12446,1.8668999999999998,-2196,2025-08-07T08:04:34.487719
user_0428,2025-07-11,buy,US,TSLA,64,190,12160,1.8239999999999998,0,2025-07-11T08:04:34.487736
user_0429,2025-09-04,sell,KR,우리금융지주,94,49962,4696428,704.4641999999999,191418,2025-09-04T08:04:34.487778
user_0429,2025-08-10,sell,US,SHOP,14,308,4312,0.6467999999999999,440,2025-08-10T08:04:34.487795
user_0429,2025-07-06,sell,US,NFLX,91,271,24661,3.6991499999999995,2672,2025-07-06T08:04:34.487816
user_0429,2025-06-29,sell,US,AMZN,23,100,2300,0.345,-78,2025-06-29T08:04:34.487824
user_0429,2025-06-13,buy,KR,NAVER,72,66577,4793544,719.0315999999999,0,2025-06-13T08:04:34.487836
user_0430,2025-09-01,buy,US,ROKU,12,355,4260,0.6389999999999999,0,2025-09-01T08:04:34.487864
user_0430,2025-08-31,sell,US,SPOT,67,63,4221,0.63315,147,2025-08-31T08:04:34.487868
user_0430,2025-08-27,buy,KR,한국전력,75,99607,7470525,1120.57875,0,2025-08-27T08:04:34.487873
user_0430,2025-08-25,buy,KR,NAVER,11,193253,2125783,318.86744999999996,0,2025-08-25T08:04:34.487878
user_0430,2025-08-21,buy,KR,LG화학,7,73616,515312,77.29679999999999,0,2025-08-21T08:04:34.487883
user_0430,2025-08-18,sell,US,PYPL,79,478,37762,5.6643,1630,2025-08-18T08:04:34.487887
user_0430,2025-08-17,buy,US,ZOOM,34,308,10472,1.5707999999999998,0,2025-08-17T08:04:34.487891
user_0430,2025-08-16,sell,US,ZOOM,60,286,17160,2.574,-192,2025-08-16T08:04:34.487895
user_0430,2025-08-12,sell,US,CRM,48,228,10944,1.6416,-349,2025-08-12T08:04:34.487900
user_0430,2025-08-06,sell,KR,한국전력,47,125694,5907618,886.1426999999999,-1156214,2025-08-06T08:04:34.487907
user_0430,2025-08-05,buy,KR,SK하이닉스,8,141507,1132056,169.80839999999998,0,2025-08-05T08:04:34.487911
user_0430,2025-08-02,buy,US,ZOOM,11,477,5247,0.7870499999999999,0,2025-08-02T08:04:34.487915
user_0430,2025-07-26,buy,KR,하나금융지주,88,27245,2397560,359.63399999999996,0,2025-07-26T08:04:34.487923
user_0430,2025-07-25,sell,US,AMZN,13,208,2704,0.40559999999999996,288,2025-07-25T08:04:34.487927
user_0430,2025-07-24,sell,KR,SK텔레콤,48,104546,5018208,752.7312,452132,2025-07-24T08:04:34.487930
user_0430,2025-07-18,sell,US,AAPL,7,451,3157,0.47354999999999997,107,2025-07-18T08:04:34.487937
user_0430,2025-07-17,buy,US,SHOP,97,137,13289,1.9933499999999997,0,2025-07-17T08:04:34.487941
user_0430,2025-07-06,sell,US,SHOP,70,201,14070,2.1104999999999996,-157,2025-07-06T08:04:34.487949
user_0430,2025-07-04,buy,US,AMZN,55,198,10890,1.6335,0,2025-07-04T08:04:34.487953
user_0430,2025-06-28,sell,US,PYPL,82,265,21730,3.2594999999999996,-2658,2025-06-28T08:04:34.487959
user_0430,2025-06-24,sell,KR,LG전자,43,145183,6242869,936.4303499999999,915764,2025-06-24T08:04:34.487964
user_0430,2025-06-18,sell,KR,삼성전자,96,199532,19155072,2873.2607999999996,-2689150,2025-06-18T08:04:34.487971
user_0430,2025-06-14,buy,US,SPOT,24,474,11376,1.7064,0,2025-06-14T08:04:34.487976
user_0431,2025-08-12,buy,KR,NH투자증권,67,107711,7216637,1082.4955499999999,0,2025-08-12T08:04:34.488016
user_0431,2025-07-24,sell,KR,현대차,14,130891,1832474,274.87109999999996,147017,2025-07-24T08:04:34.488029
user_0431,2025-07-22,buy,KR,NAVER,32,89868,2875776,431.36639999999994,0,2025-07-22T08:04:34.488034
user_0431,2025-07-15,buy,US,AAPL,99,499,49401,7.41015,0,2025-07-15T08:04:34.488040
user_0431,2025-07-08,buy,US,GOOGL,80,246,19680,2.952,0,2025-07-08T08:04:34.488047
user_0431,2025-06-22,buy,KR,LG전자,63,185018,11656134,1748.4200999999998,0,2025-06-22T08:04:34.488058
user_0431,2025-06-14,buy,US,SQ,48,415,19920,2.9879999999999995,0,2025-06-14T08:04:34.488065
user_0432,2025-09-06,buy,KR,롯데케미칼,65,167574,10892310,1633.8464999999999,0,2025-09-06T08:04:34.488089
user_0432,2025-08-08,buy,KR,우리금융지주,92,112988,10394896,1559.2343999999998,0,2025-08-08T08:04:34.488108
user_0432,2025-08-01,sell,KR,POSCO,99,111456,11034144,1655.1216,1940141,2025-08-01T08:04:34.488115
user_0432,2025-07-31,buy,KR,우리금융지주,67,182855,12251285,1837.69275,0,2025-07-31T08:04:34.488119
user_0432,2025-07-25,sell,US,SPOT,6,373,2238,0.33569999999999994,-64,2025-07-25T08:04:34.488125
user_0432,2025-07-03,buy,KR,LG전자,63,143322,9029286,1354.3928999999998,0,2025-07-03T08:04:34.488140
user_0432,2025-06-22,sell,KR,SK텔레콤,82,83147,6818054,1022.7081,-913575,2025-06-22T08:04:34.488149
user_0432,2025-06-16,buy,US,AAPL,57,116,6612,0.9917999999999999,0,2025-06-16T08:04:34.488155
user_0433,2025-09-06,sell,KR,한국전력,18,33664,605952,90.8928,63021,2025-09-06T08:04:34.488182
user_0433,2025-09-04,sell,US,AMD,99,41,4059,0.6088499999999999,8,2025-09-04T08:04:34.488187
user_0433,2025-08-25,buy,US,ADBE,100,340,34000,5.1,0,2025-08-25T08:04:34.488196
user_0433,2025-08-23,sell,US,ZOOM,86,111,9546,1.4319,-1003,2025-08-23T08:04:34.488200
user_0433,2025-08-22,sell,KR,현대차,5,111203,556015,83.40225,-15941,2025-08-22T08:04:34.488204
user_0433,2025-08-20,sell,KR,현대모비스,81,27642,2239002,335.85029999999995,-234076,2025-08-20T08:04:34.488208
user_0433,2025-08-19,buy,US,MSFT,62,60,3720,0.5579999999999999,0,2025-08-19T08:04:34.488212
user_0433,2025-08-14,sell,US,CRM,45,106,4770,0.7154999999999999,-933,2025-08-14T08:04:34.488217
user_0433,2025-08-02,buy,US,TSLA,1,182,182,0.027299999999999998,0,2025-08-02T08:04:34.488227
user_0433,2025-07-31,sell,KR,신한지주,98,43766,4289068,643.3602,671824,2025-07-31T08:04:34.488231
user_0433,2025-07-20,buy,KR,현대차,55,164920,9070600,1360.59,0,2025-07-20T08:04:34.488240
user_0433,2025-07-17,buy,US,SHOP,63,37,2331,0.34964999999999996,0,2025-07-17T08:04:34.488245
user_0433,2025-07-16,buy,US,ZOOM,75,500,37500,5.624999999999999,0,2025-07-16T08:04:34.488248
user_0433,2025-07-15,sell,US,ADBE,32,144,4608,0.6911999999999999,-555,2025-07-15T08:04:34.488252
user_0433,2025-07-09,sell,US,NFLX,10,53,530,0.07949999999999999,-10,2025-07-09T08:04:34.488258
user_0433,2025-07-03,buy,US,AMD,12,101,1212,0.1818,0,2025-07-03T08:04:34.488265
user_0433,2025-07-02,sell,US,AMD,5,17,85,0.01275,-11,2025-07-02T08:04:34.488268
user_0433,2025-07-01,sell,KR,삼성전자,29,80289,2328381,349.25714999999997,-184943,2025-07-01T08:04:34.488272
user_0433,2025-06-27,buy,US,ROKU,23,37,851,0.12764999999999999,0,2025-06-27T08:04:34.488277
user_0434,2025-08-21,buy,KR,LG전자,86,86153,7409158,1111.3736999999999,0,2025-08-21T08:04:34.488318
user_0434,2025-08-09,sell,US,AMD,40,111,4440,0.6659999999999999,358,2025-08-09T08:04:34.488328
user_0434,2025-08-07,sell,KR,POSCO,75,156381,11728575,1759.2862499999999,2133887,2025-08-07T08:04:34.488332
user_0434,2025-08-04,sell,KR,신한지주,83,68529,5687907,853.1860499999999,-412463,2025-08-04T08:04:34.488337
user_0434,2025-07-07,buy,KR,NH투자증권,78,182496,14234688,2135.2032,0,2025-07-07T08:04:34.488355
