user_id,date,cash_balance,invested_amount,total_assets,timestamp
user_0482,2025-09-07,62708813.48015,12744047,75452860.48015,2025-09-07T08:04:34.933893
user_0482,2025-09-06,62744527.48015,12744047,75488574.48015,2025-09-06T08:04:34.933895
user_0482,2025-09-05,62860346.48015,12744047,75604393.48015,2025-09-05T08:04:34.933898
user_0482,2025-09-04,62787844.48015,12744047,75531891.48015,2025-09-04T08:04:34.933900
user_0482,2025-09-03,62811809.48015,12744047,75555856.48015,2025-09-03T08:04:34.933903
user_0482,2025-09-02,62898365.48015,12744047,75642412.48015,2025-09-02T08:04:34.933905
user_0482,2025-09-01,62741934.48015,12744047,75485981.48015,2025-09-01T08:04:34.933908
user_0482,2025-08-31,62822023.48015,12744047,75566070.48015,2025-08-31T08:04:34.933910
user_0482,2025-08-30,62711885.48015,12744047,75455932.48015,2025-08-30T08:04:34.933913
user_0482,2025-08-29,62708145.48015,12744047,75452192.48015,2025-08-29T08:04:34.933915
user_0482,2025-08-28,62883831.48015,12744047,75627878.48015,2025-08-28T08:04:34.933918
user_0482,2025-08-27,62786073.48015,12744047,75530120.48015,2025-08-27T08:04:34.933920
user_0482,2025-08-26,62881398.48015,12744047,75625445.48015,2025-08-26T08:04:34.933923
user_0482,2025-08-25,62861181.48015,12744047,75605228.48015,2025-08-25T08:04:34.933925
user_0482,2025-08-24,62780026.48015,12744047,75524073.48015,2025-08-24T08:04:34.933928
user_0482,2025-08-23,62853673.48015,12744047,75597720.48015,2025-08-23T08:04:34.933930
user_0482,2025-08-22,62860971.48015,12744047,75605018.48015,2025-08-22T08:04:34.933932
user_0482,2025-08-21,62803020.48015,12744047,75547067.48015,2025-08-21T08:04:34.933935
user_0482,2025-08-20,62781600.48015,12744047,75525647.48015,2025-08-20T08:04:34.933937
user_0482,2025-08-19,62859143.48015,12744047,75603190.48015,2025-08-19T08:04:34.933940
user_0482,2025-08-18,62799571.48015,12744047,75543618.48015,2025-08-18T08:04:34.933942
user_0482,2025-08-17,62894459.48015,12744047,75638506.48015,2025-08-17T08:04:34.933944
user_0482,2025-08-16,62806543.48015,12744047,75550590.48015,2025-08-16T08:04:34.933947
user_0482,2025-08-15,62721475.48015,12744047,75465522.48015,2025-08-15T08:04:34.933949
user_0482,2025-08-14,62892496.48015,12744047,75636543.48015,2025-08-14T08:04:34.933952
user_0482,2025-08-13,62710967.48015,12744047,75455014.48015,2025-08-13T08:04:34.933954
user_0482,2025-08-12,62863963.48015,12744047,75608010.48015,2025-08-12T08:04:34.933956
user_0482,2025-08-11,62851757.48015,12744047,75595804.48015,2025-08-11T08:04:34.933959
user_0483,2025-09-09,41598748.28645,5768801,47367549.28645,2025-09-09T08:04:34.934523
user_0483,2025-09-08,41595402.28645,5768801,47364203.28645,2025-09-08T08:04:34.934528
user_0483,2025-09-07,41482174.28645,5768801,47250975.28645,2025-09-07T08:04:34.934531
user_0483,2025-09-06,41472177.28645,5768801,47240978.28645,2025-09-06T08:04:34.934534
user_0483,2025-09-05,41610833.28645,5768801,47379634.28645,2025-09-05T08:04:34.934536
user_0483,2025-09-04,41499252.28645,5768801,47268053.28645,2025-09-04T08:04:34.934539
user_0483,2025-09-03,41572263.28645,5768801,47341064.28645,2025-09-03T08:04:34.934541
user_0483,2025-09-02,41584335.28645,5768801,47353136.28645,2025-09-02T08:04:34.934544
user_0483,2025-09-01,41595009.28645,5768801,47363810.28645,2025-09-01T08:04:34.934546
user_0483,2025-08-31,41487997.28645,5768801,47256798.28645,2025-08-31T08:04:34.934549
user_0483,2025-08-30,41572555.28645,5768801,47341356.28645,2025-08-30T08:04:34.934551
user_0483,2025-08-29,41591353.28645,5768801,47360154.28645,2025-08-29T08:04:34.934554
user_0483,2025-08-28,41557523.28645,5768801,47326324.28645,2025-08-28T08:04:34.934556
user_0483,2025-08-27,41427038.28645,5768801,47195839.28645,2025-08-27T08:04:34.934559
user_0483,2025-08-26,41546121.28645,5768801,47314922.28645,2025-08-26T08:04:34.934561
user_0483,2025-08-25,41544156.28645,5768801,47312957.28645,2025-08-25T08:04:34.934564
user_0483,2025-08-24,41501963.28645,5768801,47270764.28645,2025-08-24T08:04:34.934566
user_0483,2025-08-23,41611701.28645,5768801,47380502.28645,2025-08-23T08:04:34.934569
user_0483,2025-08-22,41596323.28645,5768801,47365124.28645,2025-08-22T08:04:34.934571
user_0483,2025-08-21,41497109.28645,5768801,47265910.28645,2025-08-21T08:04:34.934574
user_0483,2025-08-20,41614894.28645,5768801,47383695.28645,2025-08-20T08:04:34.934576
user_0483,2025-08-19,41430978.28645,5768801,47199779.28645,2025-08-19T08:04:34.934579
user_0483,2025-08-18,41541169.28645,5768801,47309970.28645,2025-08-18T08:04:34.934581
user_0483,2025-08-17,41592140.28645,5768801,47360941.28645,2025-08-17T08:04:34.934583
user_0483,2025-08-16,41541775.28645,5768801,47310576.28645,2025-08-16T08:04:34.934586
user_0483,2025-08-15,41611212.28645,5768801,47380013.28645,2025-08-15T08:04:34.934588
user_0483,2025-08-14,41475487.28645,5768801,47244288.28645,2025-08-14T08:04:34.934590
user_0483,2025-08-13,41595811.28645,5768801,47364612.28645,2025-08-13T08:04:34.934593
user_0483,2025-08-12,41529688.28645,5768801,47298489.28645,2025-08-12T08:04:34.934595
user_0483,2025-08-11,41533156.28645,5768801,47301957.28645,2025-08-11T08:04:34.934598
user_0484,2025-09-09,84219702.43865,-12391801,71827901.43865,2025-09-09T08:04:34.935165
user_0484,2025-09-08,84298634.43865,-12391801,71906833.43865,2025-09-08T08:04:34.935170
user_0484,2025-09-07,84312514.43865,-12391801,71920713.43865,2025-09-07T08:04:34.935173
user_0484,2025-09-06,84310726.43865,-12391801,71918925.43865,2025-09-06T08:04:34.935176
user_0484,2025-09-05,84145703.43865,-12391801,71753902.43865,2025-09-05T08:04:34.935178
user_0484,2025-09-04,84299178.43865,-12391801,71907377.43865,2025-09-04T08:04:34.935181
user_0484,2025-09-03,84187959.43865,-12391801,71796158.43865,2025-09-03T08:04:34.935183
user_0484,2025-09-02,84304492.43865,-12391801,71912691.43865,2025-09-02T08:04:34.935186
user_0484,2025-09-01,84307318.43865,-12391801,71915517.43865,2025-09-01T08:04:34.935188
user_0484,2025-08-31,84215783.43865,-12391801,71823982.43865,2025-08-31T08:04:34.935191
user_0484,2025-08-30,84193986.43865,-12391801,71802185.43865,2025-08-30T08:04:34.935193
user_0484,2025-08-29,84141257.43865,-12391801,71749456.43865,2025-08-29T08:04:34.935196
user_0484,2025-08-28,84238360.43865,-12391801,71846559.43865,2025-08-28T08:04:34.935198
user_0484,2025-08-27,84306077.43865,-12391801,71914276.43865,2025-08-27T08:04:34.935201
user_0484,2025-08-26,84205811.43865,-12391801,71814010.43865,2025-08-26T08:04:34.935203
user_0484,2025-08-25,84310193.43865,-12391801,71918392.43865,2025-08-25T08:04:34.935207
user_0484,2025-08-24,84155619.43865,-12391801,71763818.43865,2025-08-24T08:04:34.935210
user_0484,2025-08-23,84186566.43865,-12391801,71794765.43865,2025-08-23T08:04:34.935212
user_0484,2025-08-22,84184955.43865,-12391801,71793154.43865,2025-08-22T08:04:34.935215
user_0484,2025-08-21,84325316.43865,-12391801,71933515.43865,2025-08-21T08:04:34.935217
user_0484,2025-08-20,84308916.43865,-12391801,71917115.43865,2025-08-20T08:04:34.935219
user_0484,2025-08-19,84206038.43865,-12391801,71814237.43865,2025-08-19T08:04:34.935222
user_0484,2025-08-18,84202367.43865,-12391801,71810566.43865,2025-08-18T08:04:34.935226
user_0484,2025-08-17,84254821.43865,-12391801,71863020.43865,2025-08-17T08:04:34.935228
user_0484,2025-08-16,84270109.43865,-12391801,71878308.43865,2025-08-16T08:04:34.935231
user_0484,2025-08-15,84291543.43865,-12391801,71899742.43865,2025-08-15T08:04:34.935233
user_0484,2025-08-14,84272859.43865,-12391801,71881058.43865,2025-08-14T08:04:34.935236
user_0484,2025-08-13,84206625.43865,-12391801,71814824.43865,2025-08-13T08:04:34.935238
user_0484,2025-08-12,84174004.43865,-12391801,71782203.43865,2025-08-12T08:04:34.935240
user_0484,2025-08-11,84189963.43865,-12391801,71798162.43865,2025-08-11T08:04:34.935243
user_0485,2025-09-09,70093770.5127,23514182,93607952.5127,2025-09-09T08:04:34.935908
user_0485,2025-09-08,70130864.5127,23514182,93645046.5127,2025-09-08T08:04:34.935918
user_0485,2025-09-07,70100441.5127,23514182,93614623.5127,2025-09-07T08:04:34.935922
user_0485,2025-09-06,70114666.5127,23514182,93628848.5127,2025-09-06T08:04:34.935925
user_0485,2025-09-05,70230216.5127,23514182,93744398.5127,2025-09-05T08:04:34.935928
user_0485,2025-09-04,70142627.5127,23514182,93656809.5127,2025-09-04T08:04:34.935931
user_0485,2025-09-03,70132110.5127,23514182,93646292.5127,2025-09-03T08:04:34.935934
user_0485,2025-09-02,70147077.5127,23514182,93661259.5127,2025-09-02T08:04:34.935936
user_0485,2025-09-01,70253893.5127,23514182,93768075.5127,2025-09-01T08:04:34.935939
user_0485,2025-08-31,70180128.5127,23514182,93694310.5127,2025-08-31T08:04:34.935942
user_0485,2025-08-30,70177608.5127,23514182,93691790.5127,2025-08-30T08:04:34.935944
user_0485,2025-08-29,70136337.5127,23514182,93650519.5127,2025-08-29T08:04:34.935947
user_0485,2025-08-28,70090937.5127,23514182,93605119.5127,2025-08-28T08:04:34.935949
user_0485,2025-08-27,70227253.5127,23514182,93741435.5127,2025-08-27T08:04:34.935952
user_0485,2025-08-26,70078865.5127,23514182,93593047.5127,2025-08-26T08:04:34.935955
user_0485,2025-08-25,70258087.5127,23514182,93772269.5127,2025-08-25T08:04:34.935957
user_0485,2025-08-24,70095319.5127,23514182,93609501.5127,2025-08-24T08:04:34.935960
user_0485,2025-08-23,70079257.5127,23514182,93593439.5127,2025-08-23T08:04:34.935963
user_0485,2025-08-22,70234946.5127,23514182,93749128.5127,2025-08-22T08:04:34.935965
user_0485,2025-08-21,70177369.5127,23514182,93691551.5127,2025-08-21T08:04:34.935968
user_0485,2025-08-20,70217380.5127,23514182,93731562.5127,2025-08-20T08:04:34.935971
user_0485,2025-08-19,70161267.5127,23514182,93675449.5127,2025-08-19T08:04:34.935973
user_0485,2025-08-18,70160508.5127,23514182,93674690.5127,2025-08-18T08:04:34.935976
user_0485,2025-08-17,70183226.5127,23514182,93697408.5127,2025-08-17T08:04:34.935978
user_0485,2025-08-16,70206514.5127,23514182,93720696.5127,2025-08-16T08:04:34.935981
user_0485,2025-08-15,70235194.5127,23514182,93749376.5127,2025-08-15T08:04:34.935983
user_0485,2025-08-14,70197569.5127,23514182,93711751.5127,2025-08-14T08:04:34.935986
user_0485,2025-08-13,70139855.5127,23514182,93654037.5127,2025-08-13T08:04:34.935989
user_0485,2025-08-12,70182145.5127,23514182,93696327.5127,2025-08-12T08:04:34.935991
user_0485,2025-08-11,70226192.5127,23514182,93740374.5127,2025-08-11T08:04:34.935994
user_0486,2025-09-09,63556313.16425,1503131,65059444.16425,2025-09-09T08:04:34.936654
user_0486,2025-09-08,63560344.16425,1503131,65063475.16425,2025-09-08T08:04:34.936660
user_0486,2025-09-07,63526277.16425,1503131,65029408.16425,2025-09-07T08:04:34.936664
user_0486,2025-09-06,63668512.16425,1503131,65171643.16425,2025-09-06T08:04:34.936666
user_0486,2025-09-05,63707824.16425,1503131,65210955.16425,2025-09-05T08:04:34.936669
user_0486,2025-09-04,63692452.16425,1503131,65195583.16425,2025-09-04T08:04:34.936672
user_0486,2025-09-03,63662382.16425,1503131,65165513.16425,2025-09-03T08:04:34.936674
user_0486,2025-09-02,63603780.16425,1503131,65106911.16425,2025-09-02T08:04:34.936677
user_0486,2025-09-01,63691839.16425,1503131,65194970.16425,2025-09-01T08:04:34.936680
user_0486,2025-08-31,63712978.16425,1503131,65216109.16425,2025-08-31T08:04:34.936682
user_0486,2025-08-30,63671474.16425,1503131,65174605.16425,2025-08-30T08:04:34.936685
user_0486,2025-08-29,63555241.16425,1503131,65058372.16425,2025-08-29T08:04:34.936687
user_0486,2025-08-28,63646259.16425,1503131,65149390.16425,2025-08-28T08:04:34.936690
user_0486,2025-08-27,63713079.16425,1503131,65216210.16425,2025-08-27T08:04:34.936692
user_0486,2025-08-26,63697629.16425,1503131,65200760.16425,2025-08-26T08:04:34.936695
user_0486,2025-08-25,63619187.16425,1503131,65122318.16425,2025-08-25T08:04:34.936697
user_0486,2025-08-24,63538775.16425,1503131,65041906.16425,2025-08-24T08:04:34.936700
user_0486,2025-08-23,63554209.16425,1503131,65057340.16425,2025-08-23T08:04:34.936702
user_0486,2025-08-22,63690128.16425,1503131,65193259.16425,2025-08-22T08:04:34.936705
user_0486,2025-08-21,63675596.16425,1503131,65178727.16425,2025-08-21T08:04:34.936707
user_0486,2025-08-20,63673216.16425,1503131,65176347.16425,2025-08-20T08:04:34.936710
user_0486,2025-08-19,63578232.16425,1503131,65081363.16425,2025-08-19T08:04:34.936712
user_0486,2025-08-18,63596167.16425,1503131,65099298.16425,2025-08-18T08:04:34.936715
user_0486,2025-08-17,63603381.16425,1503131,65106512.16425,2025-08-17T08:04:34.936717
user_0486,2025-08-16,63628098.16425,1503131,65131229.16425,2025-08-16T08:04:34.936720
user_0486,2025-08-15,63700083.16425,1503131,65203214.16425,2025-08-15T08:04:34.936722
user_0486,2025-08-14,63681816.16425,1503131,65184947.16425,2025-08-14T08:04:34.936725
user_0486,2025-08-13,63703163.16425,1503131,65206294.16425,2025-08-13T08:04:34.936728
user_0486,2025-08-12,63652021.16425,1503131,65155152.16425,2025-08-12T08:04:34.936730
user_0486,2025-08-11,63600901.16425,1503131,65104032.16425,2025-08-11T08:04:34.936733
user_0487,2025-09-09,77268840.80685,-36647445,40621395.80685,2025-09-09T08:04:34.937326
user_0487,2025-09-08,77260751.80685,-36647445,40613306.80685,2025-09-08T08:04:34.937331
user_0487,2025-09-07,77200384.80685,-36647445,40552939.80685,2025-09-07T08:04:34.937334
user_0487,2025-09-06,77369867.80685,-36647445,40722422.80685,2025-09-06T08:04:34.937339
user_0487,2025-09-05,77309633.80685,-36647445,40662188.80685,2025-09-05T08:04:34.937342
user_0487,2025-09-04,77355703.80685,-36647445,40708258.80685,2025-09-04T08:04:34.937344
user_0487,2025-09-03,77297480.80685,-36647445,40650035.80685,2025-09-03T08:04:34.937347
user_0487,2025-09-02,77364323.80685,-36647445,40716878.80685,2025-09-02T08:04:34.937349
user_0487,2025-09-01,77212500.80685,-36647445,40565055.80685,2025-09-01T08:04:34.937352
user_0487,2025-08-31,77235513.80685,-36647445,40588068.80685,2025-08-31T08:04:34.937354
user_0487,2025-08-30,77277583.80685,-36647445,40630138.80685,2025-08-30T08:04:34.937357
user_0487,2025-08-29,77258735.80685,-36647445,40611290.80685,2025-08-29T08:04:34.937359
user_0487,2025-08-28,77193671.80685,-36647445,40546226.80685,2025-08-28T08:04:34.937362
user_0487,2025-08-27,77379431.80685,-36647445,40731986.80685,2025-08-27T08:04:34.937364
user_0487,2025-08-26,77217219.80685,-36647445,40569774.80685,2025-08-26T08:04:34.937367
user_0487,2025-08-25,77305856.80685,-36647445,40658411.80685,2025-08-25T08:04:34.937369
user_0487,2025-08-24,77280256.80685,-36647445,40632811.80685,2025-08-24T08:04:34.937372
user_0487,2025-08-23,77260915.80685,-36647445,40613470.80685,2025-08-23T08:04:34.937386
user_0487,2025-08-22,77350579.80685,-36647445,40703134.80685,2025-08-22T08:04:34.937388
user_0487,2025-08-21,77209631.80685,-36647445,40562186.80685,2025-08-21T08:04:34.937391
user_0487,2025-08-20,77235093.80685,-36647445,40587648.80685,2025-08-20T08:04:34.937393
user_0487,2025-08-19,77311014.80685,-36647445,40663569.80685,2025-08-19T08:04:34.937396
user_0487,2025-08-18,77297833.80685,-36647445,40650388.80685,2025-08-18T08:04:34.937398
user_0487,2025-08-17,77241640.80685,-36647445,40594195.80685,2025-08-17T08:04:34.937400
user_0487,2025-08-16,77342363.80685,-36647445,40694918.80685,2025-08-16T08:04:34.937403
user_0487,2025-08-15,77207724.80685,-36647445,40560279.80685,2025-08-15T08:04:34.937405
user_0487,2025-08-14,77302835.80685,-36647445,40655390.80685,2025-08-14T08:04:34.937408
user_0487,2025-08-13,77290857.80685,-36647445,40643412.80685,2025-08-13T08:04:34.937410
user_0487,2025-08-12,77249954.80685,-36647445,40602509.80685,2025-08-12T08:04:34.937413
user_0487,2025-08-11,77301395.80685,-36647445,40653950.80685,2025-08-11T08:04:34.937415
user_0488,2025-09-09,25785660.7629,13223002,39008662.762899995,2025-09-09T08:04:34.937994
user_0488,2025-09-08,25791989.7629,13223002,39014991.762899995,2025-09-08T08:04:34.937999
user_0488,2025-09-07,25845844.7629,13223002,39068846.762899995,2025-09-07T08:04:34.938002
user_0488,2025-09-06,25788526.7629,13223002,39011528.762899995,2025-09-06T08:04:34.938004
user_0488,2025-09-05,25841055.7629,13223002,39064057.762899995,2025-09-05T08:04:34.938007
user_0488,2025-09-04,25871412.7629,13223002,39094414.762899995,2025-09-04T08:04:34.938009
user_0488,2025-09-03,25911614.7629,13223002,39134616.762899995,2025-09-03T08:04:34.938012
user_0488,2025-09-02,25907252.7629,13223002,39130254.762899995,2025-09-02T08:04:34.938014
user_0488,2025-09-01,25789199.7629,13223002,39012201.762899995,2025-09-01T08:04:34.938016
user_0488,2025-08-31,25880789.7629,13223002,39103791.762899995,2025-08-31T08:04:34.938019
user_0488,2025-08-30,25883111.7629,13223002,39106113.762899995,2025-08-30T08:04:34.938021
user_0488,2025-08-29,25821473.7629,13223002,39044475.762899995,2025-08-29T08:04:34.938023
user_0488,2025-08-28,25889340.7629,13223002,39112342.762899995,2025-08-28T08:04:34.938026
user_0488,2025-08-27,25966517.7629,13223002,39189519.762899995,2025-08-27T08:04:34.938028
user_0488,2025-08-26,25858600.7629,13223002,39081602.762899995,2025-08-26T08:04:34.938031
user_0488,2025-08-25,25849403.7629,13223002,39072405.762899995,2025-08-25T08:04:34.938033
user_0488,2025-08-24,25900107.7629,13223002,39123109.762899995,2025-08-24T08:04:34.938036
user_0488,2025-08-23,25887133.7629,13223002,39110135.762899995,2025-08-23T08:04:34.938038
user_0488,2025-08-22,25910823.7629,13223002,39133825.762899995,2025-08-22T08:04:34.938041
user_0488,2025-08-21,25803595.7629,13223002,39026597.762899995,2025-08-21T08:04:34.938043
user_0488,2025-08-20,25783617.7629,13223002,39006619.762899995,2025-08-20T08:04:34.938046
user_0488,2025-08-19,25814271.7629,13223002,39037273.762899995,2025-08-19T08:04:34.938048
user_0488,2025-08-18,25928162.7629,13223002,39151164.762899995,2025-08-18T08:04:34.938050
user_0488,2025-08-17,25890198.7629,13223002,39113200.762899995,2025-08-17T08:04:34.938053
user_0488,2025-08-16,25872224.7629,13223002,39095226.762899995,2025-08-16T08:04:34.938055
user_0488,2025-08-15,25772528.7629,13223002,38995530.762899995,2025-08-15T08:04:34.938058
user_0488,2025-08-14,25774914.7629,13223002,38997916.762899995,2025-08-14T08:04:34.938060
user_0488,2025-08-13,25967903.7629,13223002,39190905.762899995,2025-08-13T08:04:34.938062
user_0488,2025-08-12,25932779.7629,13223002,39155781.762899995,2025-08-12T08:04:34.938065
user_0488,2025-08-11,25842496.7629,13223002,39065498.762899995,2025-08-11T08:04:34.938067
user_0489,2025-09-09,53236357.18385,-30997781,22238576.183849998,2025-09-09T08:04:34.938636
user_0489,2025-09-08,53212453.18385,-30997781,22214672.183849998,2025-09-08T08:04:34.938641
user_0489,2025-09-07,53275148.18385,-30997781,22277367.183849998,2025-09-07T08:04:34.938643
user_0489,2025-09-06,53217573.18385,-30997781,22219792.183849998,2025-09-06T08:04:34.938646
user_0489,2025-09-05,53201861.18385,-30997781,22204080.183849998,2025-09-05T08:04:34.938649
user_0489,2025-09-04,53159458.18385,-30997781,22161677.183849998,2025-09-04T08:04:34.938651
user_0489,2025-09-03,53125349.18385,-30997781,22127568.183849998,2025-09-03T08:04:34.938654
user_0489,2025-09-02,53184355.18385,-30997781,22186574.183849998,2025-09-02T08:04:34.938656
user_0489,2025-09-01,53220295.18385,-30997781,22222514.183849998,2025-09-01T08:04:34.938658
user_0489,2025-08-31,53232460.18385,-30997781,22234679.183849998,2025-08-31T08:04:34.938661
user_0489,2025-08-30,53143512.18385,-30997781,22145731.183849998,2025-08-30T08:04:34.938663
user_0489,2025-08-29,53197445.18385,-30997781,22199664.183849998,2025-08-29T08:04:34.938665
user_0489,2025-08-28,53237746.18385,-30997781,22239965.183849998,2025-08-28T08:04:34.938668
user_0489,2025-08-27,53107400.18385,-30997781,22109619.183849998,2025-08-27T08:04:34.938670
user_0489,2025-08-26,53225581.18385,-30997781,22227800.183849998,2025-08-26T08:04:34.938673
user_0489,2025-08-25,53215776.18385,-30997781,22217995.183849998,2025-08-25T08:04:34.938675
user_0489,2025-08-24,53152543.18385,-30997781,22154762.183849998,2025-08-24T08:04:34.938678
user_0489,2025-08-23,53265321.18385,-30997781,22267540.183849998,2025-08-23T08:04:34.938680
user_0489,2025-08-22,53236514.18385,-30997781,22238733.183849998,2025-08-22T08:04:34.938683
user_0489,2025-08-21,53221977.18385,-30997781,22224196.183849998,2025-08-21T08:04:34.938685
user_0489,2025-08-20,53159173.18385,-30997781,22161392.183849998,2025-08-20T08:04:34.938687
user_0489,2025-08-19,53160105.18385,-30997781,22162324.183849998,2025-08-19T08:04:34.938692
user_0489,2025-08-18,53237613.18385,-30997781,22239832.183849998,2025-08-18T08:04:34.938694
user_0489,2025-08-17,53168471.18385,-30997781,22170690.183849998,2025-08-17T08:04:34.938697
user_0489,2025-08-16,53101885.18385,-30997781,22104104.183849998,2025-08-16T08:04:34.938699
user_0489,2025-08-15,53192261.18385,-30997781,22194480.183849998,2025-08-15T08:04:34.938701
user_0489,2025-08-14,53228364.18385,-30997781,22230583.183849998,2025-08-14T08:04:34.938704
user_0489,2025-08-13,53178257.18385,-30997781,22180476.183849998,2025-08-13T08:04:34.938706
user_0489,2025-08-12,53085937.18385,-30997781,22088156.183849998,2025-08-12T08:04:34.938709
user_0489,2025-08-11,53173863.18385,-30997781,22176082.183849998,2025-08-11T08:04:34.938711
user_0490,2025-09-09,65294688.7967,-6042618,59252070.7967,2025-09-09T08:04:34.939283
user_0490,2025-09-08,65310950.7967,-6042618,59268332.7967,2025-09-08T08:04:34.939288
user_0490,2025-09-07,65151046.7967,-6042618,59108428.7967,2025-09-07T08:04:34.939291
user_0490,2025-09-06,65262980.7967,-6042618,59220362.7967,2025-09-06T08:04:34.939293
user_0490,2025-09-05,65173282.7967,-6042618,59130664.7967,2025-09-05T08:04:34.939296
user_0490,2025-09-04,65304816.7967,-6042618,59262198.7967,2025-09-04T08:04:34.939298
user_0490,2025-09-03,65259962.7967,-6042618,59217344.7967,2025-09-03T08:04:34.939301
user_0490,2025-09-02,65203017.7967,-6042618,59160399.7967,2025-09-02T08:04:34.939303
user_0490,2025-09-01,65151123.7967,-6042618,59108505.7967,2025-09-01T08:04:34.939306
user_0490,2025-08-31,65184786.7967,-6042618,59142168.7967,2025-08-31T08:04:34.939308
user_0490,2025-08-30,65327378.7967,-6042618,59284760.7967,2025-08-30T08:04:34.939311
user_0490,2025-08-29,65267391.7967,-6042618,59224773.7967,2025-08-29T08:04:34.939313
user_0490,2025-08-28,65181546.7967,-6042618,59138928.7967,2025-08-28T08:04:34.939321
user_0490,2025-08-27,65344173.7967,-6042618,59301555.7967,2025-08-27T08:04:34.939323
user_0490,2025-08-26,65303367.7967,-6042618,59260749.7967,2025-08-26T08:04:34.939326
user_0490,2025-08-25,65288908.7967,-6042618,59246290.7967,2025-08-25T08:04:34.939328
user_0490,2025-08-24,65264896.7967,-6042618,59222278.7967,2025-08-24T08:04:34.939331
user_0490,2025-08-23,65345905.7967,-6042618,59303287.7967,2025-08-23T08:04:34.939333
user_0490,2025-08-22,65285375.7967,-6042618,59242757.7967,2025-08-22T08:04:34.939335
user_0490,2025-08-21,65297113.7967,-6042618,59254495.7967,2025-08-21T08:04:34.939338
user_0490,2025-08-20,65163253.7967,-6042618,59120635.7967,2025-08-20T08:04:34.939340
user_0490,2025-08-19,65261119.7967,-6042618,59218501.7967,2025-08-19T08:04:34.939343
user_0490,2025-08-18,65158123.7967,-6042618,59115505.7967,2025-08-18T08:04:34.939345
user_0490,2025-08-17,65219080.7967,-6042618,59176462.7967,2025-08-17T08:04:34.939348
user_0490,2025-08-16,65239629.7967,-6042618,59197011.7967,2025-08-16T08:04:34.939350
user_0490,2025-08-15,65347219.7967,-6042618,59304601.7967,2025-08-15T08:04:34.939352
user_0490,2025-08-14,65250330.7967,-6042618,59207712.7967,2025-08-14T08:04:34.939355
user_0490,2025-08-13,65187749.7967,-6042618,59145131.7967,2025-08-13T08:04:34.939357
user_0490,2025-08-12,65224340.7967,-6042618,59181722.7967,2025-08-12T08:04:34.939360
user_0490,2025-08-11,65287735.7967,-6042618,59245117.7967,2025-08-11T08:04:34.939362
user_0491,2025-09-09,102598320.2066,-3710836,98887484.2066,2025-09-09T08:04:34.939938
user_0491,2025-09-08,102733193.2066,-3710836,99022357.2066,2025-09-08T08:04:34.939943
user_0491,2025-09-07,102755275.2066,-3710836,99044439.2066,2025-09-07T08:04:34.939946
user_0491,2025-09-06,102722921.2066,-3710836,99012085.2066,2025-09-06T08:04:34.939948
user_0491,2025-09-05,102718611.2066,-3710836,99007775.2066,2025-09-05T08:04:34.939951
user_0491,2025-09-04,102711392.2066,-3710836,99000556.2066,2025-09-04T08:04:34.939953
user_0491,2025-09-03,102709576.2066,-3710836,98998740.2066,2025-09-03T08:04:34.939956
user_0491,2025-09-02,102588712.2066,-3710836,98877876.2066,2025-09-02T08:04:34.939958
user_0491,2025-09-01,102713877.2066,-3710836,99003041.2066,2025-09-01T08:04:34.939961
user_0491,2025-08-31,102710090.2066,-3710836,98999254.2066,2025-08-31T08:04:34.939963
user_0491,2025-08-30,102707365.2066,-3710836,98996529.2066,2025-08-30T08:04:34.939966
user_0491,2025-08-29,102573520.2066,-3710836,98862684.2066,2025-08-29T08:04:34.939969
user_0491,2025-08-28,102666639.2066,-3710836,98955803.2066,2025-08-28T08:04:34.939971
user_0491,2025-08-27,102691239.2066,-3710836,98980403.2066,2025-08-27T08:04:34.939974
user_0491,2025-08-26,102626153.2066,-3710836,98915317.2066,2025-08-26T08:04:34.939976
user_0491,2025-08-25,102682881.2066,-3710836,98972045.2066,2025-08-25T08:04:34.939978
user_0491,2025-08-24,102627930.2066,-3710836,98917094.2066,2025-08-24T08:04:34.939981
user_0491,2025-08-23,102626123.2066,-3710836,98915287.2066,2025-08-23T08:04:34.939983
user_0491,2025-08-22,102619493.2066,-3710836,98908657.2066,2025-08-22T08:04:34.939986
user_0491,2025-08-21,102692013.2066,-3710836,98981177.2066,2025-08-21T08:04:34.939988
user_0491,2025-08-20,102575952.2066,-3710836,98865116.2066,2025-08-20T08:04:34.939991
user_0491,2025-08-19,102634760.2066,-3710836,98923924.2066,2025-08-19T08:04:34.939993
user_0491,2025-08-18,102651215.2066,-3710836,98940379.2066,2025-08-18T08:04:34.939995
user_0491,2025-08-17,102690619.2066,-3710836,98979783.2066,2025-08-17T08:04:34.939998
user_0491,2025-08-16,102566120.2066,-3710836,98855284.2066,2025-08-16T08:04:34.940000
user_0491,2025-08-15,102751369.2066,-3710836,99040533.2066,2025-08-15T08:04:34.940003
user_0491,2025-08-14,102560419.2066,-3710836,98849583.2066,2025-08-14T08:04:34.940005
user_0491,2025-08-13,102681794.2066,-3710836,98970958.2066,2025-08-13T08:04:34.940007
user_0491,2025-08-12,102623774.2066,-3710836,98912938.2066,2025-08-12T08:04:34.940010
user_0491,2025-08-11,102645748.2066,-3710836,98934912.2066,2025-08-11T08:04:34.940012
user_0492,2025-09-09,24915998.60745,37997833,62913831.60745,2025-09-09T08:04:34.940582
